demand_period,time_period,agent_type,o_zone_id,d_zone_id,volume,geometry
AM,0900_0930,bike,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,bus,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,truck,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,cav,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,ev,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,traveler,22,21,15.7345,"LINESTRING (-111.942400 33.421928,-111.942400 33.422532,)"
AM,0900_0930,auto,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,walk,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,bike,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,bus,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,truck,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,cav,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,ev,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,traveler,22,23,10.4896,"LINESTRING (-111.942400 33.421928,-111.922400 33.429271,)"
AM,0900_0930,auto,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,walk,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,bike,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,bus,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,truck,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,cav,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,ev,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,traveler,22,24,5.2448,"LINESTRING (-111.942400 33.421928,-111.926295 33.412700,)"
AM,0900_0930,auto,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,walk,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,bike,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,bus,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,truck,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,cav,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,ev,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,traveler,22,25,5.2448,"LINESTRING (-111.942400 33.421928,-111.928427 33.412700,)"
AM,0900_0930,auto,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,walk,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,bike,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,bus,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,truck,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,cav,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,ev,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,traveler,22,26,5.2448,"LINESTRING (-111.942400 33.421928,-111.934932 33.412700,)"
AM,0900_0930,auto,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,walk,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,bike,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,bus,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,truck,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,cav,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,ev,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,traveler,22,27,5.2448,"LINESTRING (-111.942400 33.421928,-111.922400 33.418168,)"
AM,0900_0930,auto,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,walk,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,bike,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,bus,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,truck,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,cav,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,ev,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,traveler,22,28,10.4896,"LINESTRING (-111.942400 33.421928,-111.937764 33.424290,)"
AM,0900_0930,auto,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,walk,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,bike,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,bus,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,truck,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,cav,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,ev,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,traveler,22,29,5.2448,"LINESTRING (-111.942400 33.421928,-111.927706 33.418646,)"
AM,0900_0930,auto,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,walk,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,bike,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,bus,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,truck,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,cav,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,ev,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,traveler,22,30,15.7345,"LINESTRING (-111.942400 33.421928,-111.922400 33.416634,)"
AM,0900_0930,auto,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,walk,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,bike,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,bus,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,truck,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,cav,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,ev,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,traveler,23,2,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.414703,)"
AM,0900_0930,auto,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,walk,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,bike,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,bus,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,truck,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,cav,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,ev,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,traveler,23,3,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.419042,)"
AM,0900_0930,auto,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,walk,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,bike,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,bus,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,truck,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,cav,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,ev,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,traveler,23,4,6.8611,"LINESTRING (-111.922400 33.429271,-111.922590 33.412700,)"
AM,0900_0930,auto,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,walk,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,bike,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,bus,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,truck,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,cav,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,ev,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,traveler,23,5,6.8611,"LINESTRING (-111.922400 33.429271,-111.922400 33.420170,)"
AM,0900_0930,auto,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,walk,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,bike,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,bus,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,truck,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,cav,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,ev,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,traveler,23,6,10.2917,"LINESTRING (-111.922400 33.429271,-111.922400 33.412895,)"
AM,0900_0930,auto,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,walk,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,bike,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,bus,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,truck,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,cav,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,ev,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,traveler,23,7,3.4306,"LINESTRING (-111.922400 33.429271,-111.942400 33.416191,)"
AM,0900_0930,auto,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,walk,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,bike,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,bus,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,truck,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,cav,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,ev,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,traveler,23,8,3.4306,"LINESTRING (-111.922400 33.429271,-111.927871 33.420269,)"
AM,0900_0930,auto,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,walk,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,bike,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,bus,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,truck,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,cav,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,ev,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,traveler,23,9,6.8611,"LINESTRING (-111.922400 33.429271,-111.940418 33.431200,)"
AM,0900_0930,auto,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,walk,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,bike,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,bus,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,truck,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,cav,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,ev,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,traveler,23,10,3.4306,"LINESTRING (-111.922400 33.429271,-111.926288 33.431200,)"
AM,0900_0930,auto,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,walk,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,bike,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,bus,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,truck,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,cav,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,ev,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,traveler,23,11,3.4306,"LINESTRING (-111.922400 33.429271,-111.933966 33.418355,)"
AM,0900_0930,auto,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,walk,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,bike,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,bus,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,truck,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,cav,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,ev,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,traveler,23,12,6.8611,"LINESTRING (-111.922400 33.429271,-111.930554 33.412700,)"
AM,0900_0930,auto,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,walk,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,bike,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,bus,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,truck,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,cav,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,ev,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,traveler,23,13,3.4306,"LINESTRING (-111.922400 33.429271,-111.922898 33.423812,)"
AM,0900_0930,auto,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,walk,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,bike,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,bus,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,truck,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,cav,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,ev,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,traveler,23,14,3.4306,"LINESTRING (-111.922400 33.429271,-111.936678 33.421289,)"
AM,0900_0930,auto,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,walk,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,bike,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,bus,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,truck,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,cav,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,ev,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,traveler,23,15,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.429350,)"
AM,0900_0930,auto,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,walk,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,bike,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,bus,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,truck,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,cav,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,ev,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,traveler,23,16,6.8611,"LINESTRING (-111.922400 33.429271,-111.942400 33.427408,)"
AM,0900_0930,auto,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,walk,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,bike,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,bus,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,truck,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,cav,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,ev,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,traveler,23,17,20.5831,"LINESTRING (-111.922400 33.429271,-111.939643 33.414543,)"
AM,0900_0930,auto,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,walk,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,bike,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,bus,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,truck,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,cav,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,ev,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,traveler,23,18,3.4306,"LINESTRING (-111.922400 33.429271,-111.936617 33.419094,)"
AM,0900_0930,auto,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,walk,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,bike,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,bus,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,truck,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,cav,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,ev,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,traveler,23,19,3.4306,"LINESTRING (-111.922400 33.429271,-111.939502 33.427383,)"
AM,0900_0930,auto,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,walk,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,bike,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,bus,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,truck,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,cav,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,ev,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,traveler,23,20,6.8611,"LINESTRING (-111.922400 33.429271,-111.936580 33.412911,)"
AM,0900_0930,auto,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,walk,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,bike,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,bus,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,truck,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,cav,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,ev,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,traveler,23,21,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.422532,)"
AM,0900_0930,auto,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,walk,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,bike,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,bus,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,truck,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,cav,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,ev,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,traveler,23,22,10.2917,"LINESTRING (-111.922400 33.429271,-111.942400 33.421928,)"
AM,0900_0930,auto,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,walk,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,bike,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,bus,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,truck,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,cav,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,ev,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,traveler,23,24,3.4306,"LINESTRING (-111.922400 33.429271,-111.926295 33.412700,)"
AM,0900_0930,auto,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,walk,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,bike,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,bus,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,truck,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,cav,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,ev,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,traveler,23,25,3.4306,"LINESTRING (-111.922400 33.429271,-111.928427 33.412700,)"
AM,0900_0930,auto,23,26,3.4306,"LINESTRING (-111.922400 33.429271,-111.934932 33.412700,)"
AM,0900_0930,walk,23,26,3.4306,"LINESTRING (-111.922400 33.429271,-111.934932 33.412700,)"
AM,0900_0930,bike,23,26,3.4306,"LINESTRING (-111.922400 33.429271,-111.934932 33.412700,)"
AM,0900_0930,bus,23,26,3.4306,"LINESTRING (-111.922400 33.429271,-111.934932 33.412700,)"
