link_id,vdf_type,from_node_id,to_node_id,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,person_vol_walk,person_vol_bike,person_vol_bus,person_vol_truck,person_vol_cav,person_vol_ev,person_vol_traveler,person_vol_district_0_auto,person_vol_district_0_walk,person_vol_district_0_bike,person_vol_district_0_bus,person_vol_district_0_truck,person_vol_district_0_cav,person_vol_district_0_ev,person_vol_district_0_traveler,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,notes
307,bpr,251,254,-1,0,,,-1,0,-1,-1,4,,,0900_0930,135.412,0.000,135.412,0.049,56.000,1.000,0.034,0.034,1600.000,0.000,0.361,0.003,2.000,5.000,54.165,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,6.160,0.110,6.160,0.110,0.000,0.000,"LINESTRING (-111.9300918 33.4286969, -111.9297016 33.4286675, -111.9294671 33.4286631, -111.9293062 33.4286668)",135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
308,bpr,253,255,-1,0,,,-1,0,-1,-1,4,,,0900_0930,149.100,0.000,149.100,0.041,56.000,1.000,0.037,0.037,1600.000,0.000,0.062,0.000,2.000,5.000,59.640,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,5.755,0.103,5.755,0.103,0.000,0.000,"LINESTRING (-111.9333493 33.4294743, -111.9334728 33.4294910, -111.9336315 33.4295146, -111.9338080 33.4295602, -111.9339783 33.4296433)",149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
309,bpr,254,247,-1,0,,,-1,0,-1,-1,4,,,0900_0930,135.412,0.000,135.412,0.131,56.000,1.000,0.085,0.085,1600.000,0.000,0.041,0.000,2.000,2.000,135.412,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.999,47.600,16.498,0.295,16.498,0.295,0.000,0.000,"LINESTRING (-111.9293062 33.4286668, -111.9291317 33.4286708, -111.9289694 33.4286812, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.4288360, -111.9272141 33.4288263)",135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,period-based
310,bpr,134,256,-1,0,,,-1,0,-1,-1,4,,,0900_0930,149.100,0.000,149.100,0.048,55.999,1.000,0.093,0.093,1600.000,0.000,0.042,0.000,2.000,2.000,149.100,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.998,47.600,6.658,0.119,6.658,0.119,0.000,0.000,"LINESTRING (-111.9350596 33.4303286, -111.9351938 33.4303975, -111.9354594 33.4305099, -111.9357552 33.4306078)",149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
311,bpr,71,257,-1,0,,,-1,0,-1,-1,4,,,0900_0930,135.412,0.000,135.412,0.007,56.000,1.000,0.056,0.056,1600.000,0.000,0.299,0.002,2.000,3.000,90.275,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,0.853,0.015,0.853,0.015,0.000,0.000,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.4298130)",135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
312,bpr,176,363,-1,0,,,-1,0,-1,-1,4,,,0900_0930,149.100,0.000,149.100,0.052,56.000,1.000,0.062,0.062,1600.000,0.000,0.000,0.000,2.000,3.000,99.400,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,7.231,0.129,7.231,0.129,0.000,0.000,"LINESTRING (-111.9391344 33.4297661, -111.9398829 33.4296907, -111.9399677 33.4296814)",149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
313,bpr,257,258,-1,0,,,-1,0,-1,-1,4,,,0900_0930,135.412,0.000,135.412,0.041,56.000,1.000,0.042,0.042,1600.000,0.000,0.172,0.001,2.000,4.000,67.706,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,5.164,0.092,5.164,0.092,0.000,0.000,"LINESTRING (-111.9345889 33.4298130, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.9340560 33.4294897)",135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
314,bpr,259,175,-1,0,,,-1,0,-1,-1,4,,,0900_0930,149.100,0.000,149.100,0.044,56.000,1.000,0.047,0.047,1600.000,0.000,0.000,0.000,2.000,4.000,74.550,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,6.059,0.108,6.059,0.108,0.000,0.000,"LINESTRING (-111.9368145 33.4306868, -111.9370662 33.4306506, -111.9372716 33.4306112, -111.9373958 33.4305727, -111.9374938 33.4305413)",149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
315,bpr,258,260,-1,0,,,-1,0,-1,-1,4,,,0900_0930,135.412,0.000,135.412,0.119,56.000,1.000,0.085,0.085,1600.000,0.000,0.599,0.004,2.000,2.000,135.412,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.999,47.600,15.031,0.268,15.031,0.268,0.000,0.000,"LINESTRING (-111.9340560 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.9335620 33.4293000, -111.9333170 33.4292740, -111.9328969 33.4292720, -111.9326115 33.4292630, -111.9321918 33.4292423)",135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,period-based
316,bpr,261,131,-1,0,,,-1,0,-1,-1,4,,,0900_0930,177.000,0.000,177.000,0.018,55.999,1.000,0.111,0.111,1600.000,0.000,0.000,0.000,2.000,2.000,177.000,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,3.004,0.054,3.004,0.054,0.000,0.000,"LINESTRING (-111.9417837 33.4295365, -111.9420775 33.4295382)",177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,period-based
317,bpr,130,363,-1,0,,,-1,0,-1,-1,4,,,0900_0930,171.528,0.000,171.528,0.037,56.000,1.000,0.071,0.071,1600.000,0.000,0.309,0.002,2.000,3.000,114.352,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.999,47.600,5.946,0.106,5.946,0.106,0.000,0.000,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.4295590, -111.9400872 33.4295692)",171.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,171.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
318,bpr,363,133,-1,0,,,-1,0,-1,-1,4,,,0900_0930,177.000,0.000,177.000,0.051,55.999,1.000,0.111,0.111,1600.000,0.000,0.085,0.000,2.000,2.000,177.000,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,8.464,0.151,8.464,0.151,0.000,0.000,"LINESTRING (-111.9400919 33.4296678, -111.9401871 33.4296574, -111.9409154 33.4295990)",177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
319,bpr,133,261,-1,0,,,-1,0,-1,-1,4,,,0900_0930,177.000,0.000,177.000,0.054,55.999,1.000,0.111,0.111,1600.000,0.000,0.391,0.002,2.000,2.000,177.000,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,8.920,0.159,8.920,0.159,0.000,0.000,"LINESTRING (-111.9409154 33.4295990, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)",177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
320,bpr,369,262,-1,0,,,-1,0,-1,-1,4,,,0900_0930,177.000,0.000,177.000,0.248,55.999,1.000,0.111,0.111,1600.000,0.000,0.000,0.000,2.000,2.000,177.000,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,40.996,0.732,40.996,0.732,0.000,0.000,"LINESTRING (-111.9262821 33.4287845, -111.9262453 33.4287821, -111.9261046 33.4287728, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9255294 33.4287349, -111.9252596 33.4287222, -111.9248331 33.4287021, -111.9246782 33.4287075, -111.9246266 33.4287093, -111.9244999 33.4287216, -111.9243730 33.4287458, -111.9240305 33.4288490, -111.9239513 33.4288729, -111.9239233 33.4288837, -111.9231230 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9224000 33.4292705)",177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,period-based
321,bpr,263,243,-1,0,,,-1,0,-1,-1,4,,,0900_0930,171.528,0.000,171.528,0.089,55.999,1.000,0.107,0.107,1600.000,0.000,0.613,0.004,2.000,2.000,171.528,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,14.216,0.254,14.216,0.254,0.000,0.000,"LINESTRING (-111.9239819 33.4289759, -111.9241099 33.4289230, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.4288160, -111.9251959 33.4288210, -111.9253831 33.4288338)",171.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,171.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
322,bpr,264,265,-1,0,,,-1,0,-1,-1,3,,,0900_0930,325.797,0.000,325.797,0.012,55.998,1.000,0.121,0.121,1800.000,0.000,0.491,0.002,2.000,3.000,217.198,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.994,47.600,3.543,0.063,3.543,0.063,0.000,0.000,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",325.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,325.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.998,53.198,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
323,bpr,265,264,-1,0,,,-1,0,-1,-1,3,,,0900_0930,387.780,0.000,387.780,0.012,55.996,1.000,0.144,0.144,1800.000,0.000,1.321,0.003,2.000,3.000,258.520,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.988,47.600,4.218,0.075,4.218,0.075,0.000,0.000,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",387.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,387.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.996,53.196,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
324,bpr,266,267,-1,0,,,-1,0,-1,-1,3,,,0900_0930,457.540,0.000,457.540,0.045,79.990,1.000,0.169,0.169,1800.000,0.000,0.818,0.002,2.000,3.000,305.027,0.955,1.142,0.001,0.000,80.000,68.000,0.400,4.000,79.967,68.000,27.632,0.345,27.632,0.345,0.000,0.000,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.4155570, -111.9262974 33.4159902, -111.9263002 33.4162330, -111.9263007 33.4163769)",457.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,457.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.989,75.989,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
325,bpr,267,266,-1,0,,,-1,0,-1,-1,3,,,0900_0930,515.144,0.000,515.144,0.045,79.984,1.000,0.191,0.191,1800.000,0.000,1.441,0.003,2.000,3.000,343.429,0.955,1.142,0.001,0.000,80.000,68.000,0.400,4.000,79.947,68.000,31.110,0.389,31.110,0.389,0.000,0.000,"LINESTRING (-111.9263007 33.4163769, -111.9263002 33.4162330, -111.9262974 33.4159902, -111.9262944 33.4155570, -111.9262936 33.4155005)",515.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,515.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.982,75.982,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
328,bpr,268,269,-1,0,,,-1,0,-1,-1,3,,,0900_0930,325.797,0.000,325.797,0.012,55.998,1.000,0.121,0.121,1800.000,0.000,0.938,0.003,2.000,3.000,217.198,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.994,47.600,3.669,0.066,3.669,0.066,0.000,0.000,"LINESTRING (-111.9263004 33.4173778, -111.9263000 33.4175412)",325.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,325.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.998,53.198,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
329,bpr,269,268,-1,0,,,-1,0,-1,-1,3,,,0900_0930,387.780,0.000,387.780,0.012,55.996,1.000,0.144,0.144,1800.000,0.000,0.667,0.002,2.000,3.000,258.520,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.988,47.600,4.367,0.078,4.367,0.078,0.000,0.000,"LINESTRING (-111.9263000 33.4175412, -111.9263004 33.4173778)",387.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,387.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.996,53.196,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
