link_id,name,from_node_id,to_node_id,length,link_type_name,link_type,dir_flag,lanes,free_speed,capacity,geometry
10616944,77,10007116,10006573,1534.746636,transit,99,1,1,50,100,"LINESTRING (-112.0334766 33.38357268, -112.0335489 33.386026, -112.032749 33.3860289, -112.0319613 33.386039399999994, -112.0311422 33.386051, -112.0301995 33.3860599, -112.03020259999998 33.3859729, -112.0302299 33.3847725, -112.0302756 33.38221, -112.0302841 33.3816464, -112.0302832 33.3810702, -112.0302844 33.3802094, -112.0302844 33.3801692, -112.0302836 33.3800532, -112.0302834 33.3800075, -112.0302965 33.3795878, -112.0303013 33.379480900000004, -112.030313 33.379151, -112.0303186 33.378943199999995, -112.0303259 33.3786539, -112.0303319 33.3784187, -112.0303526 33.3777719, -112.0286547 33.3777158, -112.02818909999998 33.3777311, -112.0281992 33.377904, -112.0290255 33.3778851, -112.02926770000002 33.3778796, -112.0297335 33.37758729)"
10617022,77,10006558,10002403,449.6721561,transit,99,1,1,50,100,"LINESTRING (-112.0259162 33.37801724, -112.0261818 33.3779579, -112.0267307 33.3779376, -112.0277625 33.377914000000004, -112.0281992 33.377904, -112.0290255 33.3778851, -112.02926770000002 33.3778796, -112.0303526 33.3777719, -112.0303319 33.3784187, -112.0301695 33.378256)"
10617025,77,10007116,10007101,857.5493286,transit,99,1,1,50,100,"LINESTRING (-112.0334766 33.38357268, -112.0335489 33.386026, -112.032749 33.3860289, -112.0319613 33.386039399999994, -112.0311422 33.386051, -112.0301995 33.3860599, -112.03020259999998 33.3859729, -112.0302299 33.3847725, -112.0302756 33.38221, -112.0302841 33.3816464, -112.0302832 33.3810702, -112.0303888 33.38130356)"
10617026,77,10007101,10004545,726.2250682,transit,99,1,1,50,100,"LINESTRING (-112.0303888 33.38130356, -112.0302832 33.3810702, -112.0302844 33.3802094, -112.0302844 33.3801692, -112.0302836 33.3800532, -112.0302834 33.3800075, -112.0302965 33.3795878, -112.0303013 33.379480900000004, -112.030313 33.379151, -112.0303186 33.378943199999995, -112.0303259 33.3786539, -112.0303319 33.3784187, -112.0303526 33.3777719, -112.0308629 33.3778531, -112.0316478 33.377849, -112.0320793 33.377847, -112.0326879 33.377843, -112.032678 33.377678, -112.0320383 33.37768019999999, -112.0315649 33.3776819, -112.03124309999998 33.377683000000005, -112.0313321 33.3779571)"
10633064,108,10007139,10007464,868.984949,transit,99,1,1,50,100,"LINESTRING (-111.6876087 33.372179200000005, -111.6878101 33.3718581, -111.6877808 33.3757486, -111.6877912 33.3762817, -111.6878115 33.377074, -111.6878184 33.3777287, -111.6878332 33.3785159, -111.6879393 33.379363899999994, -111.6873899 33.3792952, -111.6872501 33.37916013)"
10633065,108,10007464,10007465,298.1503899,transit,99,1,1,50,100,"LINESTRING (-111.6872501 33.37916013, -111.6873899 33.3792952, -111.6870352 33.3792961, -111.6863908 33.3793034, -111.6857335 33.3793051, -111.6848832 33.379296000000004, -111.68420159999998 33.3793613, -111.68382 33.37923802)"
10633066,108,10007465,10007466,375.5634655,transit,99,1,1,50,100,"LINESTRING (-111.68382 33.37923802, -111.68420159999998 33.3793613, -111.6824587 33.379367200000004, -111.681951 33.3793543, -111.6817378 33.3793516, -111.6815092 33.37935, -111.6808398 33.3793453, -111.680158 33.3793443, -111.6802909 33.37920722)"
10633067,108,10007466,10007467,769.6996126,transit,99,1,1,50,100,"LINESTRING (-111.6802909 33.37920722, -111.680158 33.3793443, -111.6798274 33.3793428, -111.6787901 33.37933889999999, -111.67831 33.3793371, -111.67681129999998 33.379332500000004, -111.6718692 33.3793059, -111.6716281 33.37917508)"
10633068,108,10007467,10006360,403.1885226,transit,99,1,1,50,100,"LINESTRING (-111.6716281 33.37917508, -111.6718692 33.3793059, -111.6688478 33.379279700000005, -111.6687222 33.3792786, -111.6685269 33.3792789, -111.6675278 33.3792806, -111.6671994 33.37914615)"
10633069,108,10006360,10004326,822.941441,transit,99,1,1,50,100,"LINESTRING (-111.6671994 33.37914615, -111.6675278 33.3792806, -111.6667657 33.3792765, -111.6664003 33.3792745, -111.6650407 33.3792673, -111.662751 33.3792551, -111.6616365 33.3792502, -111.6608043 33.379247, -111.6608691 33.3781164, -111.6607631 33.3781165, -111.6607547 33.3786734, -111.6609136 33.3788402)"
10633070,108,10004326,10002542,453.9241417,transit,99,1,1,50,100,"LINESTRING (-111.6609136 33.3788402, -111.6607547 33.3786734, -111.6608043 33.379247, -111.6608691 33.3781164, -111.66092 33.37754, -111.6612174 33.3766921, -111.6615031 33.375916600000004, -111.6614057 33.3758949, -111.6612666 33.37609584)"
10633071,108,10002542,10004551,563.0178366,transit,99,1,1,50,100,"LINESTRING (-111.6612666 33.37609584, -111.6614057 33.3758949, -111.6608133 33.3775299, -111.6607631 33.3781165, -111.6607547 33.3786734, -111.6608043 33.379247, -111.6616365 33.3792502, -111.662751 33.3792551, -111.6630912 33.37935795)"
10633072,108,10004551,10004557,443.6005045,transit,99,1,1,50,100,"LINESTRING (-111.6630912 33.37935795, -111.662751 33.3792551, -111.6650407 33.3792673, -111.6664003 33.3792745, -111.6667657 33.3792765, -111.6675278 33.3792806, -111.6676912 33.379362300000004)"
10633073,108,10004557,10007821,1298.296684,transit,99,1,1,50,100,"LINESTRING (-111.6676912 33.379362300000004, -111.6675278 33.3792806, -111.6685269 33.3792789, -111.6687222 33.3792786, -111.6688478 33.379279700000005, -111.6718692 33.3793059, -111.67681129999998 33.379332500000004, -111.67831 33.3793371, -111.6787901 33.37933889999999, -111.6798274 33.3793428, -111.680158 33.3793443, -111.6808398 33.3793453, -111.6815092 33.37935, -111.6811975 33.379486699999994)"
10633074,108,10007821,10002655,1542.334855,transit,99,1,1,50,100,"LINESTRING (-111.6811975 33.379486699999994, -111.6815092 33.37935, -111.6808398 33.3793453, -111.6808224 33.3800722, -111.6804885 33.38076160000001, -111.6797476 33.3820202, -111.6797987 33.3827438, -111.679973 33.3830812, -111.6802219 33.383382, -111.6807133 33.3837359, -111.6808483 33.3838087, -111.6812157 33.3839656, -111.6816157 33.384032399999995, -111.6821735 33.3840218, -111.6827371 33.3838874, -111.6833092 33.3837315, -111.6838052 33.3836657, -111.684379 33.3837522, -111.6850617 33.38395, -111.6880358 33.3800982, -111.6876944 33.38004988)"
10635239,108,10004452,10007464,727.0536334,transit,99,1,1,50,100,"LINESTRING (-111.6855601 33.38348747, -111.6854351 33.3832107, -111.6850617 33.38395, -111.6880358 33.3800982, -111.6879393 33.379363899999994, -111.6873899 33.3792952, -111.6872501 33.37916013)"
10635249,108,10007821,10003984,858.5955257,transit,99,1,1,50,100,"LINESTRING (-111.6811975 33.379486699999994, -111.6815092 33.37935, -111.6817378 33.3793516, -111.681951 33.3793543, -111.6824587 33.379367200000004, -111.68420159999998 33.3793613, -111.68488700000002 33.3794294, -111.6850946 33.37943, -111.6857319 33.379431800000006, -111.6864782 33.3794407, -111.6869216 33.37944, -111.6879393 33.379363899999994, -111.6880093 33.3782532, -111.6878184 33.3777287, -111.6878332 33.3785159, -111.6881475 33.37885253)"
10637947,BUZZ,10001201,10000991,78.04877816,transit,99,1,1,50,100,"LINESTRING (-111.8320449 33.43484754, -111.8321206 33.4349528, -111.83128 33.434952, -111.83095120000002 33.43484204)"
10637948,BUZZ,10000991,10001152,396.8702829,transit,99,1,1,50,100,"LINESTRING (-111.83095120000002 33.43484204, -111.83128 33.434952, -111.8305032 33.4349505, -111.8270039 33.434942, -111.8265703 33.43485057)"
10637949,BUZZ,10001152,10001188,347.1463489,transit,99,1,1,50,100,"LINESTRING (-111.8265703 33.43485057, -111.8270039 33.434942, -111.8233578 33.4355624, -111.8238075 33.43540592)"
10637950,BUZZ,10001188,10003826,141.1365158,transit,99,1,1,50,100,"LINESTRING (-111.8238075 33.43540592, -111.8233578 33.4355624, -111.82268700000002 33.4355821, -111.8226917 33.4348739, -111.82277 33.434798)"
10637951,BUZZ,10003826,10003951,241.2355406,transit,99,1,1,50,100,"LINESTRING (-111.82277 33.434798, -111.8226917 33.4348739, -111.8226958 33.4342326, -111.8227163 33.4334396, -111.8227238 33.4327048, -111.822799 33.432701)"
10637952,BUZZ,10003951,10003956,157.4943842,transit,99,1,1,50,100,"LINESTRING (-111.822799 33.432701, -111.8227238 33.4327048, -111.8227335 33.431992699999995, -111.8227456 33.4312889, -111.822827 33.430997)"
10637953,BUZZ,10003956,10007865,1040.782409,transit,99,1,1,50,100,"LINESTRING (-111.822827 33.430997, -111.8227456 33.4312889, -111.822761 33.4304093, -111.8227675 33.430005699999995, -111.82326270000002 33.4299784, -111.8313423 33.4296145, -111.8313468 33.428764, -111.8314639 33.42864774)"
10638779,40,10007197,10002230,1148.94707,transit,99,1,1,50,100,"LINESTRING (-111.785801 33.415524, -111.785949 33.4154612, -111.7871777 33.4154611, -111.7872241 33.415460499999995, -111.7882654 33.4154529, -111.7900086 33.4154532, -111.7904782 33.4154377, -111.7917854 33.4154122, -111.7926102 33.415391, -111.794073 33.4153895, -111.7944577 33.4153125, -111.7930221 33.4152732, -111.7926142 33.4152791, -111.7906548 33.415228000000006, -111.7904042 33.4152244, -111.790303 33.414998)"
10638780,40,10002230,10007075,200.6866493,transit,99,1,1,50,100,"LINESTRING (-111.790303 33.414998, -111.7904042 33.4152244, -111.790009 33.4152311, -111.7893884 33.4152495, -111.7882684 33.4152864, -111.7881732 33.415388300000004, -111.787794 33.415232)"
10640437,112,10001813,10007789,1178.990663,transit,99,1,1,50,100,"LINESTRING (-111.83975759999998 33.41562892, -111.8398528 33.4152278, -111.8399457 33.4152287, -111.8400462 33.4152269, -111.8400469 33.4151273, -111.8400448 33.4150374, -111.839936 33.4150376, -111.8398469 33.415037, -111.8392493 33.4150347, -111.8373683 33.4150506, -111.836702 33.4151167, -111.8347491 33.4150484, -111.8340969 33.4151097, -111.8340831 33.4161855, -111.8314823 33.41619960000001, -111.8289648 33.4162017, -111.8290465 33.41598695)"
10641002,112,10007789,10004312,1257.51962,transit,99,1,1,50,100,"LINESTRING (-111.8290465 33.41598695, -111.8289648 33.4162017, -111.8314823 33.41619960000001, -111.8340831 33.4161855, -111.8340969 33.4151097, -111.83598700000002 33.415178600000004, -111.836702 33.4151167, -111.83823259999998 33.4152051, -111.8388636 33.415211199999995, -111.839353 33.415220399999995, -111.8398528 33.4152278, -111.8399457 33.4152287, -111.8400462 33.4152269, -111.8400469 33.4151273, -111.8400448 33.4150374, -111.8400242 33.414171, -111.8401077 33.4145175)"
10664665,571,10000450,10000442,172.5901551,transit,99,1,1,50,100,"LINESTRING (-112.0968264 33.44690989, -112.0970023 33.4470007, -112.0958205 33.447000800000005, -112.0951427 33.4470104, -112.095388 33.44692428)"
10664666,571,10000442,10000440,430.6894128,transit,99,1,1,50,100,"LINESTRING (-112.095388 33.44692428, -112.0951427 33.4470104, -112.0946243 33.4470228, -112.0937228 33.447036600000004, -112.0935182 33.4470379, -112.091419 33.447058899999995, -112.0903514 33.4470635, -112.0908551 33.44695332)"
10664667,571,10000440,10000449,103.9879542,transit,99,1,1,50,100,"LINESTRING (-112.0908551 33.44695332, -112.0903514 33.4470635, -112.0892316 33.447068300000005, -112.0896723 33.44696075)"
10664668,571,10000449,10000439,102.9395418,transit,99,1,1,50,100,"LINESTRING (-112.0896723 33.44696075, -112.0892316 33.447068300000005, -112.0887256 33.447069899999995, -112.0881231 33.4470795, -112.0877525 33.44697341)"
10664669,571,10000439,10000448,310.6550357,transit,99,1,1,50,100,"LINESTRING (-112.0877525 33.44697341, -112.0881231 33.4470795, -112.0870044 33.4470812, -112.0858881 33.4470909, -112.0847759 33.4471055, -112.08431840000002 33.44698881)"
10664670,571,10000448,10000446,205.5087768,transit,99,1,1,50,100,"LINESTRING (-112.08431840000002 33.44698881, -112.0847759 33.4471055, -112.0836645 33.4471025, -112.0833047 33.4471044, -112.082562 33.4470999, -112.0819986 33.4470062)"
10664671,571,10000446,10000445,274.2853951,transit,99,1,1,50,100,"LINESTRING (-112.0819986 33.4470062, -112.082562 33.4470999, -112.0801929 33.4471214, -112.0796067 33.4471218, -112.079806 33.44701768)"
10664672,571,10000445,10000444,177.6108755,transit,99,1,1,50,100,"LINESTRING (-112.079806 33.44701768, -112.0796067 33.4471218, -112.0789467 33.4471255, -112.0785436 33.4471263, -112.0776931 33.4471253, -112.0772553 33.44704386)"
10664673,571,10000444,10002510,432.3988093,transit,99,1,1,50,100,"LINESTRING (-112.0772553 33.44704386, -112.0776931 33.4471253, -112.0758976 33.4471429, -112.0751121 33.4471484, -112.0743029 33.447165500000004, -112.0738379 33.4471664, -112.0738696 33.4478364, -112.07376 33.44755435)"
10664674,571,10002510,10001799,110.463121,transit,99,1,1,50,100,"LINESTRING (-112.07376 33.44755435, -112.0738696 33.4478364, -112.073834 33.4481963, -112.0737988 33.448374, -112.073813 33.4488247, -112.0737001 33.44901918)"
10664675,571,10001799,10005276,331.7667853,transit,99,1,1,50,100,"LINESTRING (-112.0737001 33.44901918, -112.073813 33.4488247, -112.0738239 33.4493262, -112.07382 33.4500181, -112.0738289 33.4503842, -112.0738305 33.4507774, -112.07383090000002 33.45102369999999, -112.0738317 33.4513869, -112.0739321 33.45138789999999, -112.0743357 33.4513919, -112.0742932 33.45152697)"
10664676,571,10005276,10007163,28719.12615,transit,99,1,1,50,100,"LINESTRING (-112.0742932 33.45152697, -112.31978400000001 33.609102)"
10664677,571,10007163,10007473,2481.755657,transit,99,1,1,50,100,"LINESTRING (-112.319784 33.609102, -112.320177 33.6089929, -112.321351 33.6090011, -112.3225437 33.6090131, -112.3235184 33.60902670000001, -112.32473600000002 33.609033200000006, -112.3270254 33.6090331, -112.3301065 33.6090539, -112.3316006 33.60905870000001, -112.333351 33.6090718, -112.3343082 33.6090755, -112.335875 33.6091022, -112.3364292 33.6090454, -112.3390882 33.6091215, -112.3392619 33.6091223, -112.33974209999998 33.6091247, -112.3403352 33.6091357, -112.3407022 33.609048, -112.3418773 33.6090536, -112.34192 33.60903560000001, -112.3418758 33.6089615, -112.3412662 33.6089651, -112.3408304 33.6089638, -112.3403308 33.608969, -112.3402423 33.6089684, -112.3397486 33.6089744, -112.3369418 33.6089831, -112.3372198 33.60922119)"
10664678,571,10007473,10007125,4469.747774,transit,99,1,1,50,100,"LINESTRING (-112.3372198 33.60922119, -112.3369418 33.6089831, -112.3364292 33.6090454, -112.3390882 33.6091215, -112.3392619 33.6091223, -112.33974209999998 33.6091247, -112.3403352 33.6091357, -112.3409774 33.6091525, -112.3418789 33.6091506, -112.34201090000002 33.6107062, -112.3420115 33.6108745, -112.34200590000002 33.6116532, -112.3420068 33.6123391, -112.3420106 33.6127663, -112.3420322 33.6162777, -112.34203290000002 33.6163524, -112.342039 33.6168493, -112.3420536 33.6194659, -112.342056 33.619993, -112.3420598 33.6202749, -112.3420598 33.6203443, -112.3420598 33.620436600000005, -112.3420602 33.6206132, -112.3420633 33.6210453, -112.3420664 33.621467200000005, -112.3420721 33.6218439, -112.342077 33.6221654, -112.34207659999998 33.6230533, -112.3420819 33.6235463, -112.34208429999998 33.62407279999999, -112.3420822 33.626295899999995, -112.3420798 33.6270118, -112.3420823 33.6277211, -112.342091 33.628686, -112.34211129999998 33.6303334, -112.3420733 33.6307672, -112.3420952 33.6313384, -112.3421065 33.63163970000001, -112.3421149 33.6318674, -112.3422053 33.6323902, -112.3422068 33.632619299999995, -112.3426228 33.6329475, -112.3437086 33.6337908, -112.3442555 33.6342018, -112.3453563 33.634955700000006, -112.347134 33.6363144, -112.3476913 33.63661679999999, -112.347897 33.63677070000001, -112.3487085 33.637446600000004, -112.3490201 33.6377185, -112.350063 33.638587, -112.3481648 33.638588500000004, -112.3475223 33.6385908, -112.3464651 33.6385946, -112.346214 33.638081)"
10664693,573,10007781,10007864,5407.741759,transit,99,1,1,50,100,"LINESTRING (-112.1806119 33.6545631, -112.1807404 33.6543422, -112.1802146 33.6544864, -112.18169009999998 33.6544154, -112.182177 33.654489500000004, -112.18277340000002 33.6544781, -112.1842942 33.6544431, -112.185262 33.6544259, -112.18558229999998 33.654420200000004, -112.1862965 33.6543463, -112.1867468 33.6543982, -112.1873653 33.6543943, -112.1877695 33.654391700000005, -112.1881171 33.6543895, -112.1884328 33.6543875, -112.1895881 33.65438020000001, -112.1898435 33.6543778, -112.1898839 33.6543783, -112.1908074 33.6543725, -112.1921857 33.6543649, -112.1939186 33.654366100000004, -112.19440790000002 33.6543659, -112.1949203 33.6543649, -112.1964199 33.6542744, -112.1967727 33.6542231, -112.197442 33.654092299999995, -112.1977127 33.6540264, -112.1986691 33.653737400000004, -112.1990853 33.6535886, -112.2022595 33.6529204, -112.2029678 33.652843700000005, -112.2062928 33.6528898, -112.2067227 33.6528871, -112.2097653 33.6528459, -112.2102106 33.6528399, -112.21168020000002 33.6528402, -112.2155873 33.6527933, -112.2160433 33.6527878, -112.218023 33.65277929999999, -112.2184212 33.6527776, -112.2197615 33.6527383, -112.2203781 33.6526591, -112.2204368 33.6510777, -112.220432 33.65069329999999, -112.2204288 33.6504425, -112.2203969 33.6482661, -112.220391 33.64788, -112.2203871 33.647619799999994, -112.22036609999998 33.645905, -112.220365 33.645447100000005, -112.2203729 33.64509, -112.2203828 33.6446669, -112.2203854 33.643629100000005, -112.2203864 33.6431455, -112.2203932 33.6421816, -112.2203213 33.64170120000001, -112.22110259999998 33.641774700000006, -112.2214778 33.6418059, -112.221489 33.641704700000005, -112.2215622 33.6414135, -112.2219951 33.6407025, -112.2221002 33.640598600000004, -112.2239103 33.6397224, -112.2241674 33.64097745)"
10664694,573,10007864,10007776,12166.35445,transit,99,1,1,50,100,"LINESTRING (-112.22416740000001 33.64097745, -112.27162309999999 33.53895377)"
10664695,573,10007776,10000819,20286.82833,transit,99,1,1,50,100,"LINESTRING (-112.27162309999999 33.53895377, -112.0797446 33.45131036)"
10664696,573,10000819,10000805,352.5307403,transit,99,1,1,50,100,"LINESTRING (-112.0797446 33.45131036, -112.07965 33.45141, -112.0789869 33.4514105, -112.0782137 33.4514054, -112.0777346 33.4514022, -112.0770547 33.4513992, -112.076435 33.4514011, -112.0758507 33.4514013, -112.0755879 33.45130591)"
10664697,573,10000805,10006082,415.6320531,transit,99,1,1,50,100,"LINESTRING (-112.0755879 33.45130591, -112.0758507 33.4514013, -112.0751893 33.4514007, -112.0751902 33.4509355, -112.07519209999998 33.450462800000004, -112.0751203 33.450367699999994, -112.0751054 33.4497094, -112.0751101 33.449469, -112.075219 33.4493099, -112.0752585 33.4482576, -112.0754619 33.44837144)"
10664698,573,10006082,10006088,192.4577003,transit,99,1,1,50,100,"LINESTRING (-112.0754619 33.44837144, -112.0752585 33.4482576, -112.07733229999998 33.4482439, -112.0771039 33.44832335)"
10664699,573,10006088,10006083,266.3158895,transit,99,1,1,50,100,"LINESTRING (-112.0771039 33.44832335, -112.07733229999998 33.4482439, -112.0775999 33.448242300000004, -112.077708 33.448243, -112.0778195 33.4482389, -112.0783599 33.448235600000004, -112.0789595 33.4482345, -112.080202 33.448230800000005, -112.0804257 33.44833164)"
10664700,573,10006083,10006084,293.9244972,transit,99,1,1,50,100,"LINESTRING (-112.0804257 33.44833164, -112.080202 33.448230800000005, -112.0807125 33.448231, -112.081206 33.448231199999995, -112.081455 33.4482317, -112.082005 33.4482293, -112.0825725 33.4482238, -112.0833693 33.4482082, -112.0832658 33.44830915)"
10664701,573,10006084,10006089,235.3103952,transit,99,1,1,50,100,"LINESTRING (-112.0832658 33.44830915, -112.0833693 33.4482082, -112.0836843 33.448201899999994, -112.0848004 33.4482005, -112.08533529999998 33.448201899999994, -112.0859048 33.4481996, -112.0863699 33.44828913)"
10664702,573,10006089,10006080,310.0246896,transit,99,1,1,50,100,"LINESTRING (-112.0863699 33.44828913, -112.0859048 33.4481996, -112.0876206 33.4481905, -112.0881308 33.448186699999994, -112.08877 33.4481783, -112.0892451 33.4481721, -112.0897868 33.44826617)"
10664703,573,10006080,10006081,265.3585479,transit,99,1,1,50,100,"LINESTRING (-112.0897868 33.44826617, -112.0892451 33.4481721, -112.0903623 33.4481562, -112.0907554 33.448152, -112.0914357 33.4481435, -112.091608 33.4481404, -112.0921041 33.4481372, -112.0919468 33.44825964)"
10664704,573,10006081,10002854,472.0198116,transit,99,1,1,50,100,"LINESTRING (-112.0919468 33.44825964, -112.0921041 33.4481372, -112.0944539 33.4492513, -112.0951098 33.4492439, -112.0958458 33.4492348, -112.0958501 33.4488091, -112.0958449 33.4486165, -112.0958805 33.44849310000001, -112.0959446 33.44852146)"
10664717,573,10000450,10000442,172.5901551,transit,99,1,1,50,100,"LINESTRING (-112.0968264 33.44690989, -112.0970023 33.4470007, -112.0958205 33.447000800000005, -112.0951427 33.4470104, -112.095388 33.44692428)"
10664718,573,10000442,10000440,430.6894128,transit,99,1,1,50,100,"LINESTRING (-112.095388 33.44692428, -112.0951427 33.4470104, -112.0946243 33.4470228, -112.0937228 33.447036600000004, -112.0935182 33.4470379, -112.091419 33.447058899999995, -112.0903514 33.4470635, -112.0908551 33.44695332)"
10664719,573,10000440,10000449,103.9879542,transit,99,1,1,50,100,"LINESTRING (-112.0908551 33.44695332, -112.0903514 33.4470635, -112.0892316 33.447068300000005, -112.0896723 33.44696075)"
10664720,573,10000449,10000439,102.9395418,transit,99,1,1,50,100,"LINESTRING (-112.0896723 33.44696075, -112.0892316 33.447068300000005, -112.0887256 33.447069899999995, -112.0881231 33.4470795, -112.0877525 33.44697341)"
10664721,573,10000439,10000448,310.6550357,transit,99,1,1,50,100,"LINESTRING (-112.0877525 33.44697341, -112.0881231 33.4470795, -112.0870044 33.4470812, -112.0858881 33.4470909, -112.0847759 33.4471055, -112.08431840000002 33.44698881)"
10664722,573,10000448,10000446,205.5087768,transit,99,1,1,50,100,"LINESTRING (-112.08431840000002 33.44698881, -112.0847759 33.4471055, -112.0836645 33.4471025, -112.0833047 33.4471044, -112.082562 33.4470999, -112.0819986 33.4470062)"
10664723,573,10000446,10000445,274.2853951,transit,99,1,1,50,100,"LINESTRING (-112.0819986 33.4470062, -112.082562 33.4470999, -112.0801929 33.4471214, -112.0796067 33.4471218, -112.079806 33.44701768)"
10664724,573,10000445,10000444,177.6108755,transit,99,1,1,50,100,"LINESTRING (-112.079806 33.44701768, -112.0796067 33.4471218, -112.0789467 33.4471255, -112.0785436 33.4471263, -112.0776931 33.4471253, -112.0772553 33.44704386)"
10664725,573,10000444,10002510,432.3988093,transit,99,1,1,50,100,"LINESTRING (-112.0772553 33.44704386, -112.0776931 33.4471253, -112.0758976 33.4471429, -112.0751121 33.4471484, -112.0743029 33.447165500000004, -112.0738379 33.4471664, -112.0738696 33.4478364, -112.07376 33.44755435)"
10664726,573,10002510,10001799,110.463121,transit,99,1,1,50,100,"LINESTRING (-112.07376 33.44755435, -112.0738696 33.4478364, -112.073834 33.4481963, -112.0737988 33.448374, -112.073813 33.4488247, -112.0737001 33.44901918)"
10664727,573,10001799,10005276,331.7667853,transit,99,1,1,50,100,"LINESTRING (-112.0737001 33.44901918, -112.073813 33.4488247, -112.0738239 33.4493262, -112.07382 33.4500181, -112.0738289 33.4503842, -112.0738305 33.4507774, -112.07383090000002 33.45102369999999, -112.0738317 33.4513869, -112.0739321 33.45138789999999, -112.0743357 33.4513919, -112.0742932 33.45152697)"
10664728,573,10005276,10007776,20720.27412,transit,99,1,1,50,100,"LINESTRING (-112.0742932 33.45152697, -112.27162309999999 33.53895377)"
10664729,573,10007776,10007864,12166.35445,transit,99,1,1,50,100,"LINESTRING (-112.27162309999999 33.53895377, -112.22416740000001 33.64097745)"
10664730,573,10007864,10007781,5300.983189,transit,99,1,1,50,100,"LINESTRING (-112.2241674 33.64097745, -112.2239103 33.6397224, -112.2221002 33.640598600000004, -112.2219951 33.6407025, -112.2215622 33.6414135, -112.221489 33.641704700000005, -112.2209731 33.64165670000001, -112.2203213 33.64170120000001, -112.2202603 33.643145700000005, -112.220253 33.6442311, -112.220257 33.644479, -112.2202489 33.645444899999994, -112.22028020000002 33.647620399999994, -112.2201743 33.6476213, -112.2186205 33.647635, -112.21862659999998 33.6483227, -112.2159861 33.6483584, -112.2159942 33.6498164, -112.2160018 33.6511791, -112.2160375 33.652576, -112.2102081 33.652635, -112.2074082 33.6526653, -112.20730659999998 33.6527526, -112.2071587 33.6527546, -112.2067208 33.6527605, -112.2037017 33.6527747, -112.2029678 33.652843700000005, -112.20146979999998 33.6528676, -112.2011315 33.652912, -112.19953259999998 33.6533234, -112.1990357 33.6534946, -112.19553290000002 33.6542245, -112.1953447 33.65423070000001, -112.19490079999998 33.6542406, -112.1939956 33.6542468, -112.1935947 33.65424960000001, -112.192394 33.6542552, -112.1910245 33.6542689, -112.1898455 33.654270000000004, -112.1891642 33.6542721, -112.188475 33.6542743, -112.1869983 33.6542865, -112.1862965 33.6543463, -112.1827659 33.654324, -112.1823476 33.6543266, -112.18169009999998 33.6544154, -112.1809058 33.6543394, -112.1807404 33.6543422, -112.1806119 33.6545631)"
10664745,575,10007864,10007781,5300.983189,transit,99,1,1,50,100,"LINESTRING (-112.2241674 33.64097745, -112.2239103 33.6397224, -112.2221002 33.640598600000004, -112.2219951 33.6407025, -112.2215622 33.6414135, -112.221489 33.641704700000005, -112.2209731 33.64165670000001, -112.2203213 33.64170120000001, -112.2202603 33.643145700000005, -112.220253 33.6442311, -112.220257 33.644479, -112.2202489 33.645444899999994, -112.22028020000002 33.647620399999994, -112.2201743 33.6476213, -112.2186205 33.647635, -112.21862659999998 33.6483227, -112.2159861 33.6483584, -112.2159942 33.6498164, -112.2160018 33.6511791, -112.2160375 33.652576, -112.2102081 33.652635, -112.2074082 33.6526653, -112.20730659999998 33.6527526, -112.2071587 33.6527546, -112.2067208 33.6527605, -112.2037017 33.6527747, -112.2029678 33.652843700000005, -112.20146979999998 33.6528676, -112.2011315 33.652912, -112.19953259999998 33.6533234, -112.1990357 33.6534946, -112.19553290000002 33.6542245, -112.1953447 33.65423070000001, -112.19490079999998 33.6542406, -112.1939956 33.6542468, -112.1935947 33.65424960000001, -112.192394 33.6542552, -112.1910245 33.6542689, -112.1898455 33.654270000000004, -112.1891642 33.6542721, -112.188475 33.6542743, -112.1869983 33.6542865, -112.1862965 33.6543463, -112.1827659 33.654324, -112.1823476 33.6543266, -112.18169009999998 33.6544154, -112.1809058 33.6543394, -112.1807404 33.6543422, -112.1806119 33.6545631)"
10664746,575,10007781,10000442,24401.76702,transit,99,1,1,50,100,"LINESTRING (-112.18061189999999 33.6545631, -112.09538799999999 33.44692428)"
10664747,575,10000442,10000440,430.6894128,transit,99,1,1,50,100,"LINESTRING (-112.095388 33.44692428, -112.0951427 33.4470104, -112.0946243 33.4470228, -112.0937228 33.447036600000004, -112.0935182 33.4470379, -112.091419 33.447058899999995, -112.0903514 33.4470635, -112.0908551 33.44695332)"
10664748,575,10000440,10000449,103.9879542,transit,99,1,1,50,100,"LINESTRING (-112.0908551 33.44695332, -112.0903514 33.4470635, -112.0892316 33.447068300000005, -112.0896723 33.44696075)"
10664749,575,10000449,10000439,102.9395418,transit,99,1,1,50,100,"LINESTRING (-112.0896723 33.44696075, -112.0892316 33.447068300000005, -112.0887256 33.447069899999995, -112.0881231 33.4470795, -112.0877525 33.44697341)"
10664750,575,10000439,10000448,310.6550357,transit,99,1,1,50,100,"LINESTRING (-112.0877525 33.44697341, -112.0881231 33.4470795, -112.0870044 33.4470812, -112.0858881 33.4470909, -112.0847759 33.4471055, -112.08431840000002 33.44698881)"
10664751,575,10000448,10000446,205.5087768,transit,99,1,1,50,100,"LINESTRING (-112.08431840000002 33.44698881, -112.0847759 33.4471055, -112.0836645 33.4471025, -112.0833047 33.4471044, -112.082562 33.4470999, -112.0819986 33.4470062)"
